acc,f1,precision,recall,aupr,auc,fold,best_epoch,best_val_aupr,seconds
0.974466998595685,0.9747694205376917,0.9650836825890255,0.9846515447568884,0.9931011959333788,0.9944366179083959,1,60,0.9924221963641774,1176.6569459438324
0.9738712285629175,0.973946988769766,0.9702144447262377,0.9777083629135311,0.9927708977258911,0.994322713560403,2,57,0.992647967683662,1158.1700284481049
0.9753322836432756,0.9754513756546536,0.9691172758127402,0.9818688189155393,0.99334400295315,0.9948194973786584,3,81,0.9933254591624879,1456.448144197464
0.9748074386144091,0.9749809821654974,0.9661882957337503,0.9839351720216093,0.9929858306330513,0.9945233274829867,4,48,0.9932605109310164,1027.1176993846893
0.9743247843849296,0.9745936385839814,0.9673967563952516,0.9818984047969227,0.9928197038230263,0.9944919182224118,5,75,0.9928725663841229,1395.428069114685
