acc,f1,precision,recall,aupr,auc,fold,best_epoch,best_val_aupr,seconds
0.9725378384895811,0.972884394520855,0.9624774837189968,0.9835188174326736,0.9915630564963702,0.9933676507634507,1,20,0.9911509333480975,703.8703563213348
0.9743535185894435,0.974409058740269,0.9713842246366586,0.9774527900042596,0.9907536274759223,0.9938698897440708,2,93,0.9913066663866209,1680.0246493816376
0.9735449735449735,0.9738704028021016,0.9604277779313013,0.9876946686370354,0.9919840887961854,0.9937970217550878,3,49,0.9924294171418231,1093.5238046646118
0.9744102585925642,0.9745779431244892,0.9661097451944569,0.9831959056013648,0.9912957346829064,0.9935170049699924,4,39,0.9918972342398262,959.7637314796448
0.9719416704493872,0.9721361356849045,0.968371127076785,0.9759305351284082,0.9917405280382277,0.9937798029674333,5,93,0.9912323634849245,1669.0668697357178
