geneId,cid
16,CID000017968
16,CID000018827
16,CID100018827
16,CID000006075
16,CID005281520
16,CID000011174
16,CID005282110
16,CID005281228
16,CID000017101
16,CID000010820
16,CID000007910
16,CID000643833
16,CID000010413
16,CID100101341
16,CID000012392
16,CID100519743
16,CID000091460
16,CID000084310
16,CID000009144
16,CID100009144
16,CID000439520
16,CID000006365
16,CID000010547
16,CID000012399
16,CID005283589
16,CID006438575
16,CID000000825
16,CID000111253
16,CID006451100
16,CID000080309
16,CID000160576
16,CID000001832
16,CID045485203
16,CID145485203
16,CID145485202
16,CID045485202
16,CID000157149
16,CID005809667
16,CID100442531
16,CID000010774
16,CID000010607
16,CID000030223
16,CID006440895
16,CID000016573
16,CID100016573
16,CID000192440
16,CID000559387
16,CID100122851
16,CID000012397
16,CID000006912
16,CID000161352
16,CID100161352
16,CID000014533
16,CID000019838
16,CID000699486
16,CID000717599
16,CID011000531
16,CID000114842
16,CID000010570
16,CID000121924
16,CID000068149
16,CID005280388
16,CID000439312
16,CID000440839
16,CID000010503
16,CID000031254
16,CID005281523
16,CID005281522
16,CID000094166
16,CID000091590
16,CID005282746
16,CID046173942
16,CID100092111
16,CID000092113
16,CID100125210
16,CID000125210
16,CID000006743
16,CID000439647
16,CID000100278
16,CID000107878
16,CID000008420
16,CID000014584
16,CID000440835
16,CID000011569
16,CID000009370
16,CID000442095
16,CID005282118
16,CID000174812
16,CID000008425
16,CID000151253
16,CID002826712
16,CID000061040
16,CID100061040
16,CID000023135
16,CID004369208
16,CID100073568
16,CID000065085
16,CID000003767
16,CID000008259
16,CID000100781
16,CID100100781
16,CID000006775
16,CID000442027
16,CID000358939
16,CID000122695
16,CID000097623
16,CID000010144
16,CID000006761
16,CID000160190
16,CID021636278
16,CID000027867
16,CID000152436
16,CID000107982
16,CID000115127
16,CID000020843
16,CID000004078
16,CID000324287
16,CID000004277
16,CID000097182
16,CID000068827
16,CID000560193
16,CID000087696
16,CID000000780
16,CID000010235
16,CID000014260
16,CID000001158
16,CID100151507
16,CID000073592
16,CID100065178
16,CID000160254
16,CID100160254
16,CID000442403
16,CID000014985
16,CID000078680
16,CID011666874
16,CID005281349
16,CID005281813
16,CID105281813
16,CID000023205
16,CID015081407
16,CID115081407
16,CID005316570
16,CID009819306
16,CID000099474
16,CID000065728
16,CID000168934
16,CID100188310
16,CID000188310
16,CID000009225
16,CID000656506
16,CID021633084
16,CID000122851
16,CID000160502
16,CID005280634
16,CID000012386
16,CID005281618
16,CID000010148
16,CID000154105
16,CID100154105
16,CID025244377
16,CID005320287
16,CID000012161
16,CID005281253
16,CID000031257
16,CID005281329
16,CID000094744
16,CID006439703
16,CID000007679
16,CID000440918
16,CID000330582
16,CID000010609
16,CID000107641
16,CID000107849
16,CID000006655
16,CID000000311
16,CID000119258
16,CID100119258
16,CID006441392
16,CID000073401
16,CID000442884
16,CID000179676
16,CID000177161
16,CID010414864
16,CID006433156
16,CID000091504
16,CID000174862
16,CID100174862
16,CID000043599
16,CID000034645
16,CID100034645
16,CID000334936
16,CID100068051
16,CID000068051
16,CID003084282
16,CID000065253
16,CID000638278
16,CID000100020
16,CID000010977
16,CID000010934
16,CID000161544
16,CID100161544
16,CID000011903
16,CID005322064
16,CID000442042
16,CID100159727
16,CID000164722
16,CID100164722
16,CID000100528
16,CID100100528
16,CID100340063
16,CID005280540
16,CID000075729
16,CID100075729
16,CID000092733
16,CID000519743
16,CID000022968
16,CID000122636
16,CID105319038
16,CID000011598
16,CID005282152
16,CID000076908
16,CID011731197
16,CID000007894
16,CID000115063
16,CID005368831
16,CID000443465
16,CID000439636
16,CID010381762
16,CID000010266
16,CID000445212
16,CID000001102
16,CID100023135
16,CID100000573
16,CID000064982
16,CID000097793
16,CID000061061
16,CID000006998
16,CID100002548
16,CID100008093
16,CID000008093
16,CID000004501
16,CID100004501
16,CID000441922
16,CID003035031
16,CID100055748
16,CID001712011
16,CID000164619
16,CID000073568
16,CID000069217
16,CID000065752
16,CID100065752
16,CID010065132
16,CID114539883
16,CID014539883
16,CID109840805
16,CID009840805
16,CID000160600
16,CID000092119
16,CID000099925
16,CID005318214
16,CID100636994
16,CID006917803
16,CID100004458
16,CID005459227
16,CID000596718
16,CID000015611
16,CID000073157
16,CID000124381
16,CID000443003
16,CID053325781
16,CID109951490
16,CID009951490
16,CID100001209
16,CID000442109
16,CID000185915
16,CID100521496
16,CID000439533
16,CID025202489
16,CID000100194
16,CID000073632
16,CID000003647
16,CID025078000
16,CID044630346
16,CID005282948
16,CID000015337
16,CID021625900
16,CID000013855
16,CID000636482
16,CID000065084
16,CID000010150
16,CID100080309
16,CID005316354
16,CID000442354
16,CID000102577
16,CID000073078
16,CID005320521
16,CID000124021
16,CID100124021
16,CID000442511
16,CID105281654
16,CID005281654
16,CID014240392
16,CID000065377
16,CID100065377
16,CID100006887
16,CID000006887
16,CID000177106
16,CID100177106
16,CID000014262
16,CID000008786
16,CID000068081
16,CID100068081
16,CID000010066
16,CID000252372
16,CID100008468
16,CID000008468
16,CID000005281
16,CID000009899
16,CID000063235
16,CID000008795
16,CID000008092
16,CID000092776
16,CID000010189
16,CID000016656
16,CID100010189
16,CID100016656
16,CID000031266
16,CID000012350
16,CID105324476
16,CID000441970
16,CID000073390
16,CID005408233
16,CID005318585
16,CID000442532
16,CID000503733
16,CID005281381
16,CID100637110
16,CID000119269
16,CID005379033
16,CID000362688
16,CID005281641
16,CID005280442
16,CID005321977
16,CID005320961
16,CID000340063
16,CID005321426
16,CID005490144
16,CID005316106
16,CID000062949
16,CID003081405
16,CID000439194
16,CID000119034
16,CID014035694
16,CID010417822
16,CID000161671
16,CID100161665
16,CID000447893
16,CID000449093
16,CID000159812
16,CID000457801
16,CID100001203
16,CID100128211
16,CID000031285
16,CID003080643
16,CID000441298
16,CID000012391
16,CID100160767
16,CID000160767
16,CID006434063
16,CID000011005
16,CID100011005
16,CID000012398
16,CID000031292
16,CID000015077
16,CID100031829
16,CID006436603
16,CID000023229
16,CID100171446
16,CID005281229
16,CID005281311
16,CID005275508
16,CID000471003
16,CID000520695
16,CID000010583
16,CID000441683
16,CID000101699
16,CID114525327
16,CID009548711
16,CID005320667
16,CID000441006
16,CID000111096
16,CID000643918
16,CID000000828
16,CID000006716
16,CID000097012
16,CID000018045
16,CID000011904
16,CID005281751
16,CID000107941
16,CID000009610
16,CID000026454
16,CID000320760
16,CID000008594
16,CID000061055
16,CID100440140
16,CID005317324
16,CID005281425
16,CID009920281
16,CID000009009
16,CID014309735
16,CID005281767
16,CID000442872
16,CID105281677
16,CID005281677
16,CID012313974
16,CID000007772
16,CID000179651
16,CID100168114
16,CID000168114
16,CID000007393
16,CID100007393
16,CID000091450
16,CID000092384
16,CID000164642
16,CID003001497
16,CID000073170
16,CID000160145
16,CID000008617
16,CID000011529
16,CID000016899
16,CID000441957
16,CID005281426
16,CID016132219
16,CID100159514
16,CID000159514
16,CID000010333
16,CID000013576
16,CID000318703
16,CID000011130
16,CID005497183
16,CID005273755
16,CID105273755
16,CID000102928
16,CID016760075
16,CID005320692
16,CID000001210
16,CID000114851
16,CID000125218
16,CID000073399
16,CID000005056
16,CID100005056
16,CID012306007
16,CID005282150
16,CID000133476
16,CID105320693
16,CID005320693
16,CID006912218
16,CID000656542
16,CID000061275
16,CID100061275
16,CID000092892
16,CID000098912
16,CID100098912
16,CID005316511
16,CID006325610
16,CID006326195
16,CID000068972
16,CID100068972
16,CID000068315
16,CID000174875
16,CID000008187
16,CID016148440
16,CID000656567
16,CID000439711
16,CID000008915
16,CID000013190
16,CID005480672
16,CID000641449
16,CID000155258
16,CID005321487
16,CID000006988
16,CID000010247
16,CID005281750
16,CID000001183
16,CID003037101
16,CID000159731
16,CID000006277
16,CID111543204
16,CID011543204
16,CID000092131
16,CID100092131
16,CID000007895
16,CID044584782
16,CID000000699
16,CID005319000
16,CID003032915
16,CID100007128
16,CID000007132
16,CID000062353
16,CID105281811
16,CID005281811
16,CID005281727
16,CID100010545
16,CID000010545
16,CID000129432
16,CID000020747
16,CID000025914
16,CID005284513
16,CID000009863
16,CID005281234
16,CID006440962
16,CID000128010
16,CID005318391
16,CID044563198
16,CID111796489
16,CID011796489
16,CID000114776
16,CID000171638
16,CID100171638
16,CID100114776
16,CID000030555
16,CID010889963
16,CID110889963
16,CID100073386
16,CID000073386
16,CID005316736
16,CID000125073
16,CID044575382
16,CID000070962
16,CID000099708
16,CID006443666
16,CID000127126
16,CID005315955
16,CID100031244
16,CID000031244
16,CID000032739
16,CID100521214
16,CID000521214
16,CID000161280
16,CID000121443
16,CID100000009
16,CID021633857
16,CID114309735
16,CID010878774
16,CID100133810
16,CID000133810
16,CID000002548
16,CID053325243
16,CID005321097
16,CID000091371
16,CID000441936
16,CID005273759
16,CID005317826
16,CID011725848
16,CID000065058
16,CID000159655
16,CID005281773
16,CID044429877
16,CID000073412
16,CID000442950
16,CID006325042
16,CID023104141
16,CID123104141
16,CID105288641
16,CID000008127
16,CID011000442
16,CID005018391
16,CID000621811
16,CID021672692
16,CID000073662
16,CID000442136
16,CID000001203
16,CID005319949
16,CID005481970
16,CID000026311
16,CID000073197
16,CID000160483
16,CID000441436
16,CID111968295
16,CID000012535
16,CID000008348
16,CID000013586
16,CID000041522
16,CID000016214
16,CID006452118
16,CID022322323
16,CID004056967
16,CID010956830
16,CID000121899
16,CID100011112
16,CID000011112
16,CID000656706
16,CID011141754
16,CID000165588
16,CID006440941
16,CID000171468
16,CID100004253
16,CID005317025
16,CID000011095
16,CID011081543
16,CID010979225
16,CID005316743
16,CID000008932
16,CID100007916
16,CID000007916
16,CID000073299
16,CID000110695
16,CID000010513
16,CID000196996
16,CID005281718
16,CID005281707
16,CID105281707
16,CID100003765
16,CID000003765
16,CID010454592
16,CID000115069
16,CID005281456
16,CID000007870
16,CID000072540
16,CID000010453
16,CID100010453
16,CID100006549
16,CID000006549
16,CID000073398
16,CID000442173
16,CID000002230
16,CID100002230
16,CID005281411
16,CID000061235
16,CID000641806
16,CID006440937
16,CID005320954
16,CID000073440
16,CID000055748
16,CID000093001
16,CID000220753
16,CID005280789
16,CID000073396
16,CID100073299
16,CID005316861
16,CID000439516
16,CID005280373
16,CID000010760
16,CID005281125
16,CID009548619
16,CID000010542
16,CID100010542
16,CID005281233
16,CID005484401
16,CID000122787
16,CID100000001
16,CID000007470
16,CID005318050
16,CID000124040
16,CID005070783
16,CID000637590
16,CID100076284
16,CID000076284
16,CID000068238
16,CID000115277
16,CID000086011
16,CID100086011
16,CID000001174
16,CID100019773
16,CID000019773
16,CID000442833
16,CID012315077
16,CID000155948
16,CID100111253
16,CID000197565
16,CID000122098
16,CID000073171
16,CID000073302
16,CID000024586
16,CID044568160
16,CID014368645
16,CID000010585
16,CID000442399
16,CID000162274
16,CID005282761
16,CID000129671
16,CID005058788
16,CID000009986
16,CID005281232
16,CID000100197
16,CID100100197
16,CID005321382
16,CID000348154
16,CID005319754
16,CID110483858
16,CID010483858
16,CID100094302
16,CID000094302
16,CID000091514
16,CID044448161
16,CID100028458
16,CID000028458
16,CID000107794
16,CID000122160
16,CID100099649
16,CID000099649
16,CID005318717
16,CID000114845
16,CID009918693
16,CID000031252
16,CID005318321
16,CID111778225
16,CID000001137
16,CID100001137
16,CID010181133
16,CID100440835
16,CID000197561
16,CID100197561
16,CID000008210
16,CID000100790
16,CID000121719
16,CID003081376
16,CID100159749
16,CID000061306
16,CID000128844
16,CID005282857
16,CID000088709
16,CID000442435
16,CID000442436
16,CID000161040
16,CID006325127
16,CID003082861
16,CID005315559
16,CID005319084
16,CID111742872
16,CID010812923
16,CID006453928
16,CID005280707
16,CID000000342
16,CID000065072
16,CID009819307
16,CID005318569
16,CID000003533
16,CID044568161
16,CID000119259
16,CID021670038
16,CID000120689
16,CID005281542
16,CID000000849
16,CID100032464
16,CID000032464
16,CID100012232
16,CID000012232
16,CID000010667
16,CID005320225
16,CID000002839
16,CID005318588
16,CID000010168
16,CID100010168
16,CID000182691
16,CID000442741
16,CID011160043
16,CID000442674
16,CID000167956
16,CID000656546
16,CID046883040
16,CID000021377
16,CID000101812
16,CID000160602
16,CID005281543
16,CID000016668
16,CID000543854
16,CID000008203
16,CID000197482
16,CID005324325
16,CID000075555
16,CID000441439
16,CID000626221
16,CID000627745
16,CID005281120
16,CID000442893
16,CID005316494
16,CID000010209
16,CID000008515
16,CID005367550
16,CID005319470
16,CID000114777
16,CID005322111
16,CID005318516
16,CID005318506
16,CID000014510
16,CID005281621
16,CID000162350
16,CID100162350
16,CID000261861
16,CID005318627
16,CID000442838
16,CID000100021
16,CID100100021
16,CID000068290
16,CID000003314
16,CID005318645
16,CID006326402
16,CID000147439
16,CID100147439
16,CID000000608
16,CID000267373
16,CID105376325
16,CID003082966
16,CID103082966
16,CID006453043
16,CID014187587
16,CID000000896
16,CID100000896
16,CID012312922
16,CID000452720
16,CID000179091
16,CID000003893
16,CID006325786
16,CID000092903
16,CID000470778
16,CID000619267
16,CID000474542
16,CID000010658
16,CID000011568
16,CID006325446
16,CID000159278
16,CID100159278
16,CID000441418
16,CID100110765
16,CID000110765
16,CID000068382
16,CID003035039
16,CID000068112
16,CID005281800
16,CID144257021
16,CID044257021
16,CID005318179
16,CID000107848
16,CID100107848
16,CID010417809
16,CID000001209
16,CID105318039
16,CID124847266
16,CID024847266
16,CID012443122
16,CID000256026
16,CID000197020
16,CID006433319
16,CID000007138
16,CID000253793
16,CID011074524
16,CID000735857
16,CID000010417
16,CID100643658
16,CID000010772
16,CID100010772
16,CID121633084
16,CID100073040
16,CID105280647
16,CID000442387
16,CID005386644
16,CID100092503
16,CID005324476
16,CID000010149
16,CID100010149
16,CID000237430
16,CID005281794
16,CID000246520
16,CID000165372
16,CID000010228
16,CID100061363
16,CID000061363
16,CID106439006
16,CID005316097
16,CID100161671
16,CID000439698
16,CID000016594
16,CID000006989
16,CID000011341
16,CID000007460
16,CID000012104
16,CID000637532
16,CID000007441
16,CID000034661
16,CID005320462
16,CID000161272
16,CID003084072
16,CID005316590
16,CID105316590
16,CID005281871
16,CID005316905
16,CID005317035
16,CID000007439
16,CID000443023
16,CID000146561
16,CID000006987
16,CID000193682
16,CID005281124
16,CID005315892
16,CID000442277
16,CID100130721
16,CID000130721
16,CID006450960
16,CID005317484
16,CID005363523
16,CID000075725
16,CID100075725
16,CID014236613
16,CID000163605
16,CID005281855
16,CID005281860
16,CID005316217
16,CID005318565
16,CID105318565
16,CID005321047
16,CID000108063
16,CID013748464
16,CID000122668
16,CID005322103
16,CID012302513
16,CID046173914
16,CID005319925
16,CID000023524
16,CID005320644
16,CID000092827
16,CID003036904
16,CID046173955
16,CID000689096
16,CID000012368
16,CID000161297
16,CID000010409
16,CID015290613
16,CID115290613
16,CID000073115
16,CID000043005
16,CID003084375
16,CID100068148
16,CID005320227
16,CID105320227
16,CID103310216
16,CID005464162
16,CID005318591
16,CID011972484
16,CID000656406
16,CID006915833
16,CID005319053
16,CID000010720
16,CID000181818
16,CID005320980
16,CID006450193
16,CID000497204
16,CID001274476
16,CID000061828
16,CID005281511
16,CID044258296
16,CID000442340
16,CID000197049
16,CID000597703
16,CID100181709
16,CID000181709
16,CID000443019
16,CID000161322
16,CID006476300
16,CID100007703
16,CID000007703
16,CID105281377
16,CID000002353
16,CID000072320
16,CID000443720
16,CID100443720
16,CID000010687
16,CID044428641
16,CID000443648
16,CID005320814
16,CID100073549
16,CID110065329
16,CID010065329
16,CID000006991
16,CID100557256
16,CID000557256
16,CID000446872
16,CID100446872
16,CID005315578
16,CID000097687
16,CID003082208
16,CID005321123
16,CID000441678
16,CID024832077
16,CID011968860
16,CID005281303
16,CID005281150
16,CID100008417
16,CID000008417
16,CID000005780
16,CID005315327
16,CID016109773
16,CID116109773
16,CID010056140
16,CID110056140
16,CID005316108
16,CID105748502
16,CID013879745
16,CID006450898
16,CID000012073
16,CID000091437
16,CID000157672
16,CID000132114
16,CID000192696
16,CID000195490
16,CID005315306
16,CID005315319
16,CID005318393
16,CID024893178
16,CID046173976
16,CID100171348
16,CID105315263
16,CID105315319
16,CID011968735
16,CID003086464
16,CID005274623
16,CID005281115
16,CID000643734
16,CID005281743
16,CID000130798
16,CID006450191
16,CID009930068
16,CID000637244
16,CID005368403
16,CID000016979
16,CID100016979
16,CID000114850
16,CID003037456
16,CID000010348
16,CID000069601
16,CID105282766
16,CID000115162
16,CID000007963
16,CID100566954
16,CID000566954
16,CID012312690
16,CID000094255
16,CID000010621
16,CID005315249
16,CID005316735
16,CID005315502
16,CID000442894
16,CID046173978
16,CID000636832
16,CID003083908
16,CID005319028
16,CID000091458
16,CID100091458
16,CID000000774
16,CID000099223
16,CID005281252
16,CID000086384
16,CID005320128
16,CID000165537
16,CID005281544
16,CID005281562
16,CID005315944
16,CID003037576
16,CID000079024
16,CID100122118
16,CID000122118
16,CID005321981
16,CID100165581
16,CID005319557
16,CID000441434
16,CID100441434
16,CID000010356
16,CID012760132
16,CID000124595
16,CID000159659
16,CID000132367
16,CID005283383
16,CID010394343
16,CID110394343
16,CID005281536
16,CID009548870
16,CID109548870
16,CID100015095
16,CID000015095
16,CID005283346
16,CID005283361
16,CID000007704
16,CID006325002
16,CID000066066
16,CID005459907
16,CID100089322
16,CID000442688
16,CID003001560
16,CID011250158
16,CID100167551
16,CID000167551
16,CID000440583
16,CID000004506
16,CID000010072
16,CID000068974
16,CID000068172
16,CID044563200
16,CID000441686
16,CID010914151
16,CID000007801
16,CID005352162
16,CID000012410
16,CID006436590
16,CID006436188
16,CID000079832
16,CID100442994
16,CID000160512
16,CID000372975
16,CID000441978
16,CID044257800
16,CID144258296
16,CID005319487
16,CID100073611
16,CID012305768
16,CID005281764
16,CID005281517
16,CID100442384
16,CID000014652
16,CID105280781
16,CID000068086
16,CID000442359
16,CID044563160
16,CID006427212
16,CID000107770
16,CID000185617
16,CID100185617
16,CID100155569
16,CID100088916
16,CID005484385
16,CID000092796
16,CID011972477
16,CID044584360
16,CID000122840
16,CID005281387
16,CID003083857
16,CID000091440
16,CID000094381
16,CID000010109
16,CID011953901
16,CID105479774
16,CID005479774
16,CID000442402
16,CID000159727
16,CID103084727
16,CID003084727
16,CID005318882
16,CID005319657
16,CID013846931
16,CID000656575
16,CID011953925
16,CID000442424
16,CID000442625
16,CID100072703
16,CID000072703
16,CID000010494
16,CID100010494
16,CID025200342
16,CID100442416
16,CID004639582
16,CID012315507
16,CID005316728
16,CID100076955
16,CID000076955
16,CID000061138
16,CID000345552
16,CID100020138
16,CID000012074
16,CID000007257
16,CID100007257
16,CID000010497
16,CID000008784
16,CID100008784
16,CID046173984
16,CID000390370
16,CID000101817
16,CID000097478
16,CID000222284
16,CID005318041
16,CID011068838
16,CID000442534
16,CID005318897
16,CID001548999
16,CID046173938
16,CID005364460
16,CID005318039
16,CID000215368
16,CID005321846
16,CID005317700
16,CID005317591
16,CID000008295
16,CID005281239
16,CID011968364
16,CID013918136
16,CID000064702
16,CID000289162
16,CID100139882
16,CID000139882
16,CID114187587
16,CID000061011
16,CID000078225
16,CID000072435
16,CID100472759
16,CID000472759
16,CID100156656
16,CID005318185
16,CID000029029
16,CID000006184
16,CID100006184
16,CID000108105
16,CID045356919
16,CID006438982
16,CID100026346
16,CID006476139
16,CID005742590
16,CID000225767
16,CID005281758
16,CID000470986
16,CID000442837
16,CID012235308
16,CID005376325
16,CID024829094
16,CID044373558
16,CID144373558
16,CID016745539
16,CID100130487
16,CID000130487
16,CID000440140
16,CID000132281
16,CID100132281
16,CID005317480
16,CID005321318
16,CID005281635
16,CID100068077
16,CID000068077
16,CID005317269
16,CID005320630
16,CID005318163
16,CID000020138
16,CID000441727
16,CID000637863
16,CID005281516
16,CID105281671
16,CID005281671
16,CID000163158
16,CID000442830
16,CID106428435
16,CID000077846
16,CID100009018
16,CID000022311
16,CID000018819
16,CID000009019
16,CID000007145
16,CID109912093
16,CID100114850
16,CID103084288
16,CID003084288
16,CID000443028
16,CID011815492
16,CID005281302
16,CID042607969
16,CID000160154
16,CID000032224
16,CID005315945
16,CID100099679
16,CID000099679
16,CID005459882
16,CID000160645
16,CID105480505
16,CID005480505
16,CID046881131
16,CID000010232
16,CID100007820
16,CID000007820
16,CID010779627
16,CID005315263
16,CID044258739
16,CID000736186
16,CID005281703
16,CID011169065
16,CID000145937
16,CID100145937
16,CID000441899
16,CID006440208
16,CID010345812
16,CID105281416
16,CID005281416
16,CID005322089
16,CID044557554
16,CID000013562
16,CID003083616
16,CID000102672
16,CID000068350
16,CID000061127
16,CID103083616
16,CID000006450
16,CID000079037
16,CID000637520
16,CID021156139
18,CID000024140
18,CID000006331
18,CID000000273
18,CID003032491
18,CID000442501
18,CID100006989
18,CID006326972
18,CID000005958
18,CID000006087
18,CID000000713
18,CID100000177
18,CID000007421
18,CID010922550
18,CID000063116
18,CID000000244
18,CID000000242
18,CID000006116
18,CID000439553
18,CID000002346
18,CID000006275
18,CID100000774
18,CID000005794
18,CID000007501
18,CID000445871
18,CID000000751
18,CID000005984
18,CID100000860
18,CID005280604
18,CID000005758
18,CID000000997
18,CID000000403
18,CID000000177
18,CID000005991
18,CID100000072
18,CID000000072
18,CID000000847
18,CID000000285
18,CID000006108
18,CID000096831
18,CID100096831
18,CID100000190
18,CID000000801
18,CID000006057
18,CID000000937
18,CID000000880
18,CID000012233
18,CID000000835
18,CID000019335
18,CID000000124
18,CID000000245
18,CID100121719
18,CID000010394
18,CID000001125
18,CID000006658
18,CID005280344
18,CID000005203
18,CID000439264
18,CID000024319
18,CID000001152
18,CID000006077
18,CID000000683
18,CID100016777
18,CID000016777
18,CID000005948
18,CID000005951
18,CID000005952
18,CID000031291
18,CID100000931
18,CID000439229
18,CID000006263
18,CID100000390
18,CID000000274
18,CID000023979
18,CID000023931
18,CID000000703
18,CID000009756
18,CID000000612
18,CID000007675
18,CID000001104
18,CID000001103
18,CID000001046
18,CID100520383
18,CID000520383
18,CID100165368
18,CID000165368
18,CID000033252
18,CID100033252
18,CID000014986
18,CID005280486
18,CID000007059
18,CID000089602
18,CID100000305
18,CID000005998
18,CID005280451
18,CID000000987
18,CID000444911
18,CID000001110
18,CID000222285
18,CID005280936
18,CID005280795
18,CID000167691
18,CID000000939
18,CID000006744
18,CID100107971
18,CID000107971
18,CID000010134
18,CID000145881
18,CID000015097
18,CID000072304
18,CID005281854
18,CID000445642
18,CID100000304
18,CID100010137
18,CID000173198
18,CID000000310
18,CID000006199
18,CID000221518
18,CID000005282
18,CID000031405
18,CID005283637
18,CID000439524
18,CID000247020
18,CID000114946
18,CID000006681
18,CID005281328
18,CID000006923
18,CID000024262
18,CID005497164
18,CID100004680
18,CID005280965
18,CID000445155
18,CID000004680
18,CID100003314
18,CID000006015
18,CID000440938
18,CID100001174
18,CID000005994
18,CID000442531
18,CID000005995
18,CID000003318
18,CID000006169
18,CID000016757
18,CID000036324
18,CID000008225
18,CID000024361
18,CID000031402
18,CID005288834
18,CID000073551
18,CID000008344
18,CID100008344
18,CID000000371
18,CID000005755
18,CID000005980
18,CID000005842
18,CID000030323
18,CID000005871
18,CID100000699
18,CID000006167
18,CID000016096
18,CID000010115
18,CID000007710
18,CID000124225
18,CID000005757
18,CID000439248
18,CID000442010
18,CID100004160
18,CID003365553
18,CID000002520
18,CID000000339
18,CID005281656
18,CID000010207
18,CID100010207
18,CID000439531
18,CID000002518
18,CID005281608
18,CID005280865
18,CID005315988
18,CID000000932
18,CID100000932
18,CID000467825
18,CID000185680
18,CID000145681
18,CID100002758
18,CID000441300
18,CID000073079
18,CID000072346
18,CID000638026
18,CID005280353
18,CID000439502
18,CID000073484
18,CID000073462
18,CID005281701
18,CID000162465
18,CID005281678
18,CID005281657
18,CID000065065
18,CID005320315
18,CID000000791
18,CID005281697
18,CID000097217
18,CID105281697
18,CID000005424
18,CID000010171
18,CID005281613
18,CID000001050
18,CID000068828
18,CID005280673
18,CID100443456
18,CID000443456
18,CID000000961
18,CID000011621
18,CID105281667
18,CID005281667
18,CID005471387
18,CID105281855
18,CID000442433
18,CID005280448
18,CID005280443
18,CID000006949
18,CID000099601
18,CID100006949
18,CID005379112
18,CID000004972
18,CID000006252
18,CID100066654
18,CID100073592
18,CID000008817
18,CID005281650
18,CID000000266
18,CID001548952
18,CID000065245
18,CID000016591
18,CID000016316
18,CID000005944
18,CID100000322
18,CID000000323
18,CID000387397
18,CID009848832
18,CID000010595
18,CID000736190
18,CID103081376
18,CID000000860
18,CID100006199
18,CID000007766
18,CID000440904
18,CID000000799
18,CID000065242
18,CID100000247
18,CID000073574
18,CID100061130
18,CID100000409
18,CID000124888
18,CID000068097
18,CID000006294
18,CID000007224
18,CID000637516
18,CID000073177
18,CID000072378
18,CID100092782
18,CID100101729
18,CID000441612
18,CID000072385
18,CID000441383
18,CID005280724
18,CID000246749
18,CID000060963
18,CID000003221
18,CID000000191
18,CID000064691
18,CID000000189
18,CID000002971
18,CID000351819
18,CID016738700
18,CID000010470
18,CID000008216
18,CID000011198
18,CID100065036
18,CID000000086
18,CID005281167
18,CID005280897
18,CID100000761
18,CID005281708
18,CID105281708
18,CID000098577
18,CID000485094
18,CID000004971
18,CID000124072
18,CID000002707
18,CID000021183
18,CID000439781
18,CID000000073
18,CID100000073
18,CID100000311
18,CID100543854
18,CID000002683
18,CID000008469
18,CID000011007
18,CID000000136
18,CID000444681
18,CID000000290
18,CID100151118
18,CID000072283
18,CID000000773
18,CID000002154
18,CID000022383
18,CID000107973
18,CID005281955
18,CID000005754
18,CID005352019
18,CID005281617
18,CID005320475
18,CID005281604
18,CID105281607
18,CID005281607
18,CID005320480
18,CID005280863
18,CID105280863
18,CID005281704
18,CID005281689
18,CID005280445
18,CID005280648
18,CID000513222
18,CID005318245
18,CID005281699
18,CID105280441
18,CID105281605
18,CID005281605
18,CID103025856
18,CID005281692
18,CID014605548
18,CID005281702
18,CID105281702
18,CID005281631
18,CID000188324
18,CID000010198
18,CID105281673
18,CID005281673
18,CID000160238
18,CID005318587
18,CID000441676
18,CID005316860
18,CID005317303
18,CID000001176
18,CID000073212
18,CID005322078
18,CID005281694
18,CID105281616
18,CID005281616
18,CID005319015
18,CID005322065
18,CID100442665
18,CID000442665
18,CID005281603
18,CID005315198
18,CID000011353
18,CID000006719
18,CID005271806
18,CID000073207
18,CID005318575
18,CID005315468
18,CID005317770
18,CID000151118
18,CID005481961
18,CID000000968
18,CID000000591
18,CID000442975
18,CID000018068
18,CID105281672
18,CID005281672
18,CID000091472
18,CID000009071
18,CID000010684
18,CID000031577
18,CID100086748
18,CID005281327
18,CID000071637
18,CID000099477
18,CID000091466
18,CID005319880
18,CID005320536
18,CID000008095
18,CID000689056
18,CID000007800
18,CID000007764
18,CID000008165
18,CID000006550
18,CID005283485
18,CID000000237
18,CID000007238
18,CID000145745
18,CID000008223
18,CID000447793
18,CID000000765
18,CID000000119
18,CID100000119
18,CID100522445
18,CID000031426
18,CID000005781
18,CID100301798
18,CID000011006
18,CID100011006
18,CID000000178
18,CID100003893
18,CID000000776
18,CID000000241
18,CID000005790
18,CID000024443
18,CID000008956
18,CID000125472
18,CID000000851
18,CID000001033
18,CID005282769
18,CID000001488
18,CID000001111
18,CID000006342
18,CID000012531
18,CID000000361
18,CID000006031
18,CID000092782
18,CID100000231
18,CID000007992
18,CID000493582
18,CID000005193
18,CID000000262
18,CID000006090
18,CID000015604
18,CID000101690
18,CID000643723
18,CID000072301
18,CID100440051
18,CID000012409
18,CID000003832
18,CID100000289
18,CID000000289
18,CID000006306
18,CID000005961
18,CID000000108
18,CID000069561
18,CID044587252
18,CID000000760
18,CID000010237
18,CID000441444
18,CID000017473
18,CID000008551
18,CID005464098
18,CID000000312
18,CID005281223
18,CID100003505
18,CID000003505
18,CID000005817
18,CID000000587
