CID000029029	16.52583885192871 0.0 11.709564208984375 19.96882438659668 8.110480308532715 11.011465072631836 8.142714500427246 6.687656402587891 12.058384895324707 14.014612197875977 15.529723167419434 3.977168083190918 0.0 4.892672538757324 14.669805526733398 3.150569438934326
CID000061061	8.478014945983887 0.0 9.801368713378906 7.15933895111084 11.325779914855957 9.553176879882812 4.790867805480957 2.7054951190948486 7.78397798538208 14.109762191772461 14.870051383972168 4.769934177398682 0.0 4.844391345977783 8.161623001098633 0.6562944650650024
CID000073171	0.7149618268013 0.0 16.97139549255371 18.277856826782227 11.31613540649414 2.979227066040039 6.153651237487793 10.759637832641602 6.012603282928467 10.43120002746582 4.823953628540039 4.020207405090332 0.0 5.754526615142822 12.013294219970703 2.8744168281555176
CID000079037	8.212977409362793 0.0 4.488821506500244 6.812166213989258 3.2294774055480957 7.818988800048828 6.661811351776123 0.19631163775920868 4.801397800445557 4.040292263031006 8.392006874084473 3.4308786392211914 0.0 3.468554973602295 7.408728122711182 1.17497980594635
CID000152436	14.171549797058105 0.0 10.15397834777832 5.803278923034668 4.39799165725708 4.776846885681152 2.4388840198516846 8.266524314880371 9.304282188415527 11.515339851379395 16.519424438476562 6.193763732910156 0.0 0.7036406397819519 13.873344421386719 2.143291473388672
CID000230915	9.587069511413574 0.0 2.5314950942993164 2.497364044189453 7.219043731689453 6.342990398406982 4.7838006019592285 6.154615879058838 8.543206214904785 4.815153121948242 5.492853164672852 4.121220111846924 0.0 3.3167917728424072 13.015378952026367 2.572533130645752
CID000439698	14.073616981506348 0.0 5.9094109535217285 7.989835739135742 2.9846343994140625 1.6467841863632202 2.8918564319610596 6.359163284301758 8.32992935180664 7.878173828125 10.800223350524902 6.425215721130371 0.0 0.7000434398651123 10.789888381958008 2.7524821758270264
CID000441006	13.845780372619629 0.0 10.588211059570312 23.873044967651367 7.943304538726807 0.0899907797574997 4.971294403076172 11.019854545593262 11.822163581848145 8.691926956176758 9.637212753295898 0.3895268440246582 0.0 7.343096733093262 14.509326934814453 3.94212007522583
CID000853473	14.67545223236084 0.0 9.237276077270508 7.723785400390625 6.716505527496338 3.860391855239868 3.2306408882141113 12.385004043579102 2.7700960636138916 11.180280685424805 8.31104850769043 5.378981113433838 0.0 3.8104264736175537 16.17562484741211 3.263148069381714
CID003084072	11.197484970092773 0.0 13.809239387512207 14.440251350402832 20.565841674804688 11.680716514587402 6.700139999389648 10.261534690856934 16.708303451538086 14.989816665649414 7.850646495819092 7.5703887939453125 0.0 7.134191989898682 12.51235580444336 3.1798081398010254
CID005280436	15.608713150024414 0.0 15.45590591430664 4.636329650878906 5.563385486602783 4.611412048339844 3.7271792888641357 5.129217147827148 6.730773448944092 14.982667922973633 12.867198944091797 1.7588597536087036 0.0 5.1209001541137695 13.916854858398438 3.0982518196105957
CID005280451	9.365334510803223 0.0 3.7955212593078613 4.016075134277344 4.123808860778809 0.0 1.9867820739746094 5.094278335571289 4.883788585662842 6.111479759216309 9.443574905395508 4.836287498474121 0.0 1.950210452079773 5.506166458129883 1.6322098970413208
CID005280795	13.25000286102295 0.0 20.199771881103516 11.10222053527832 9.187017440795898 17.75758171081543 5.239791393280029 4.3258280754089355 18.708662033081055 10.217867851257324 20.01019859313965 8.740370750427246 0.0 5.809447288513184 19.265031814575195 3.9713332653045654
CID005281519	11.777386665344238 0.0 13.617993354797363 2.7120625972747803 7.99061393737793 9.645254135131836 4.794456958770752 5.647924423217773 10.011117935180664 5.867632865905762 9.077715873718262 3.7051286697387695 0.0 6.4987945556640625 6.434622764587402 2.4573800563812256
CID005281522	11.81887149810791 0.0 15.559980392456055 4.567406177520752 10.567830085754395 12.170001983642578 6.992091178894043 2.735978364944458 13.034468650817871 5.297966957092285 11.7548246383667 3.3381738662719727 0.0 6.323012351989746 14.114801406860352 2.9536893367767334
CID005281631	11.292679786682129 0.0 10.957761764526367 3.7505815029144287 13.800692558288574 4.590569496154785 3.6207098960876465 11.09025764465332 11.307497024536133 6.246088027954102 2.3629603385925293 4.7789106369018555 0.0 4.01569938659668 14.666043281555176 1.931005597114563
CID005281689	6.045736312866211 0.0 5.29655647277832 4.672653675079346 4.14532995223999 7.035417556762695 5.875565052032471 0.5707216262817383 7.465056419372559 7.1200270652771 8.396093368530273 4.4146528244018555 0.0 2.8946332931518555 9.999109268188477 2.046976327896118
CID005284513	9.920557975769043 0.0 13.9525785446167 3.680959701538086 7.7501702308654785 8.281062126159668 7.629438400268555 14.482163429260254 7.500895023345947 15.556089401245117 10.385655403137207 4.402594089508057 0.0 3.5550317764282227 5.924165725708008 1.1573259830474854
CID005319470	7.461697578430176 0.0 7.9522600173950195 4.5923752784729 3.0497655868530273 7.607940673828125 4.882059574127197 9.068391799926758 7.212166786193848 11.476728439331055 1.826001763343811 5.157415390014648 0.0 5.534131050109863 9.120485305786133 1.90729820728302
