acc,f1,precision,recall,aupr,auc,fold,best_epoch,best_val_aupr,seconds
0.9754741336510774,0.9759563905383043,0.9588228864965299,0.9937133633506074,0.9921169009197445,0.9941307796796803,1,495,0.9915323182641339,1486.34938621521
0.9741832985800815,0.9747236264651964,0.953872081328658,0.9965071702399546,0.9906431827504074,0.993340369426311,2,325,0.9902590777370858,987.7239377498627
0.9757862036682412,0.9761954566372422,0.9583801100736562,0.9946856883028306,0.9925017875471192,0.9945358263070748,3,483,0.9930318057591533,1515.3022429943085
0.9760699036838447,0.976461888350937,0.9586586668858388,0.9949388683537106,0.9930104366329199,0.9947868204561762,4,388,0.9929970205696517,1158.8979897499084
0.9757716749886518,0.9762348685125922,0.960754778988881,0.9922219708111777,0.9932626106467948,0.9946318503079468,5,449,0.9921730082077072,1450.8929975032806
