acc,f1,precision,recall,aupr,auc,fold,best_epoch,best_val_aupr,seconds
0.9748499936167496,0.9753862812877431,0.9566993464052288,0.9948177724917169,0.9923892270892698,0.9942854052977824,1,332,0.991461553135784,861.7481396198273
0.9754032086471764,0.9759039493065784,0.9555609981767219,0.9971319040181741,0.9934009060895546,0.9950403351627131,2,267,0.992953237034045,715.9883482456207
0.9758003886690214,0.9762070793004379,0.9584816782603933,0.9946004319654428,0.9928801043040493,0.9946659797116914,3,297,0.9926896173843662,778.9740927219391
0.9736868235527752,0.9742149817211326,0.9530064452965652,0.996388967870344,0.9922310716938334,0.9943908529996353,4,324,0.9925023801215566,842.2424094676971
0.9746368588288697,0.9752024852990125,0.9567323391749211,0.994399818984048,0.9923423483296036,0.9941353708209523,5,330,0.9924087033253325,855.0558452606201
