HBIN019921	6.945474624633789 13.767125129699707 16.834814071655273 14.646641731262207 0.0 12.653526306152344 13.15869426727295 0.0 7.998347759246826 11.756763458251953 15.659242630004883 9.98453426361084 8.619722366333008 14.823626518249512 31.2248592376709 15.164546966552734
HBIN020363	8.699007987976074 13.667804718017578 21.5303955078125 20.00157356262207 0.0 24.787864685058594 15.293776512145996 0.0 1.522045373916626 9.70009994506836 16.559770584106445 9.987334251403809 8.129042625427246 18.392690658569336 16.375015258789062 14.791998863220215
HBIN032938	7.764711856842041 10.797200202941895 14.791631698608398 12.024720191955566 0.0 13.539529800415039 15.244239807128906 0.0 7.293294906616211 9.548126220703125 12.377052307128906 9.51746654510498 10.155230522155762 12.241569519042969 30.775720596313477 13.827062606811523
HBIN041495	12.401078224182129 17.419464111328125 13.241299629211426 12.258655548095703 0.0 16.408275604248047 0.0 0.0 3.9771642684936523 4.880124568939209 12.022049903869629 2.9574997425079346 16.441043853759766 10.117008209228516 23.34092140197754 8.997747421264648
HBIN025920	9.39034652709961 11.424487113952637 7.588675022125244 22.63434410095215 0.0 19.76850128173828 7.5800299644470215 0.0 6.672278881072998 11.996200561523438 3.397554636001587 1.5692174434661865 14.590913772583008 11.566108703613281 14.153234481811523 11.849541664123535
HBIN027030	9.129179000854492 5.81905460357666 8.471471786499023 18.9740047454834 0.0 17.431047439575195 8.254720687866211 0.0 1.4898959398269653 3.9168684482574463 8.06702709197998 0.6435178518295288 13.156774520874023 9.501517295837402 14.548967361450195 7.977495193481445
HBIN033001	4.839069843292236 8.857738494873047 14.54944133758545 9.213152885437012 0.0 9.141145706176758 13.66136646270752 0.0 5.244567394256592 9.245259284973145 10.076586723327637 2.547488212585449 12.426473617553711 11.833206176757812 25.104501724243164 9.483227729797363
HBIN039582	5.3558149337768555 5.977583885192871 8.511669158935547 7.795029163360596 0.0 7.0505452156066895 5.9044318199157715 0.0 6.811825752258301 2.745997428894043 2.8478596210479736 0.0 4.286121845245361 5.950798988342285 12.137802124023438 3.3112618923187256
HBIN012667	5.74242639541626 27.028791427612305 28.421430587768555 24.799999237060547 0.0 23.82568359375 16.760669708251953 0.0 6.656662464141846 22.522924423217773 11.02334213256836 19.365192413330078 15.458392143249512 16.282970428466797 16.586050033569336 21.7385196685791
HBIN018012	17.583316802978516 12.684810638427734 11.704060554504395 6.767932415008545 0.0 14.061408996582031 17.414583206176758 0.0 10.287027359008789 2.495529890060425 17.208589553833008 14.593926429748535 1.7234656810760498 11.288832664489746 10.069174766540527 10.973126411437988
HBIN018110	18.327075958251953 5.876029968261719 13.2473783493042 9.603222846984863 0.0 13.593607902526855 12.921480178833008 0.0 12.470212936401367 5.293392658233643 14.982353210449219 20.885662078857422 6.753994464874268 11.407732963562012 7.867339134216309 9.524659156799316
HBIN026385	3.6186635494232178 1.5847234725952148 13.400406837463379 10.353093147277832 0.0 14.343452453613281 12.37169075012207 0.0 13.572409629821777 9.934992790222168 4.736229419708252 11.059523582458496 9.353259086608887 11.311994552612305 3.243058681488037 5.675979137420654
HBIN026465	5.622881889343262 22.565139770507812 5.086579322814941 20.912668228149414 0.0 20.68445587158203 15.404044151306152 0.0 5.195697784423828 9.279268264770508 7.938572406768799 8.38269329071045 7.1748433113098145 11.028213500976562 7.217203617095947 11.931175231933594
HBIN033245	13.203121185302734 9.948509216308594 9.313309669494629 10.454035758972168 0.0 14.342636108398438 20.79928970336914 0.0 7.731816291809082 3.5349042415618896 17.015832901000977 13.309293746948242 3.158090114593506 10.776525497436523 9.637794494628906 16.368770599365234
HBIN036067	2.5446505546569824 1.3828586339950562 7.505150318145752 4.717427730560303 0.0 16.240297317504883 15.224885940551758 0.0 13.971363067626953 9.47301959991455 5.7561354637146 8.67470932006836 6.095991611480713 9.529398918151855 2.6788642406463623 4.5057573318481445
HBIN046387	8.978069305419922 8.879414558410645 7.721789836883545 24.957725524902344 0.0 11.65426254272461 3.6971042156219482 0.0 12.681166648864746 8.098061561584473 12.73446273803711 5.592685699462891 5.6855034828186035 6.408041000366211 15.436262130737305 12.384676933288574
HBIN042787	12.557289123535156 10.581480979919434 28.965700149536133 7.1411261558532715 0.0 12.363874435424805 19.063749313354492 0.0 7.208274841308594 24.619081497192383 15.957464218139648 20.986530303955078 16.976308822631836 10.812762260437012 15.654195785522461 11.901044845581055
HBIN042801	12.557289123535156 10.581480979919434 28.965700149536133 7.1411261558532715 0.0 12.363874435424805 19.063749313354492 0.0 7.208274841308594 24.619081497192383 15.957464218139648 20.986530303955078 16.976308822631836 10.812762260437012 15.654195785522461 11.901044845581055
HBIN000423	6.448956489562988 5.698574542999268 0.884640634059906 15.000914573669434 0.0 6.481027603149414 8.590588569641113 0.0 9.73824691772461 7.374335289001465 0.0 5.56386661529541 6.428248405456543 6.124868392944336 2.9940435886383057 2.7939043045043945
HBIN000526	7.235028266906738 4.1960554122924805 5.347671985626221 19.434354782104492 0.0 20.499603271484375 16.48625373840332 0.0 11.329268455505371 8.85272216796875 5.684582233428955 5.828668594360352 13.662649154663086 12.859947204589844 4.081212043762207 0.3088536560535431
HBIN001775	15.592984199523926 6.209839820861816 18.529504776000977 3.8942067623138428 0.0 8.807231903076172 14.127339363098145 0.0 7.618412494659424 12.487028121948242 14.405221939086914 10.39693832397461 6.099705219268799 4.978039741516113 9.407272338867188 8.37070369720459
HBIN001965	24.648025512695312 17.71991729736328 20.314424514770508 15.482098579406738 0.0 25.11099624633789 18.123985290527344 0.0 6.14747428894043 16.22878646850586 20.316198348999023 18.668853759765625 8.951896667480469 9.076722145080566 9.355409622192383 18.463407516479492
HBIN004361	10.067804336547852 2.878187417984009 3.509348154067993 13.82688045501709 0.0 10.815963745117188 5.822585582733154 0.0 11.955721855163574 9.173360824584961 5.606105327606201 9.86673641204834 7.43154764175415 5.441349983215332 6.433797836303711 6.379816055297852
HBIN004827	9.221759796142578 5.89221715927124 7.727309226989746 5.346109867095947 0.0 14.416569709777832 12.121798515319824 0.0 8.5203857421875 4.3677215576171875 11.775089263916016 8.90719985961914 12.727886199951172 6.646706581115723 13.143777847290039 12.664406776428223
HBIN005823	8.259100914001465 16.077362060546875 7.629039287567139 19.63202476501465 0.0 12.248778343200684 11.098465919494629 0.0 2.769352674484253 16.121549606323242 11.113139152526855 1.9508320093154907 14.066656112670898 15.153189659118652 19.521564483642578 3.1507692337036133
HBIN005852	13.398918151855469 7.408114433288574 0.9648444056510925 15.923619270324707 0.0 19.23908233642578 6.221758842468262 0.0 11.837122917175293 2.362020969390869 11.887362480163574 15.132967948913574 7.009851455688477 8.980978012084961 11.972705841064453 9.919793128967285
HBIN005923	5.518202781677246 16.366003036499023 7.703381538391113 18.727014541625977 0.0 4.77609395980835 12.104679107666016 0.0 8.512177467346191 11.402311325073242 12.602433204650879 2.2123537063598633 7.844925403594971 3.723054885864258 10.962021827697754 10.948197364807129
HBIN006002	7.81273078918457 8.356246948242188 7.1310834884643555 23.709760665893555 0.0 13.302485466003418 2.6995160579681396 0.0 12.16193675994873 7.364789009094238 10.841798782348633 5.146244049072266 4.939421653747559 6.391550064086914 14.728364944458008 12.90294361114502
HBIN007291	6.367217063903809 20.435815811157227 4.738467693328857 9.454028129577637 0.0 11.124679565429688 7.626359939575195 0.0 9.551531791687012 3.493788719177246 0.2524990737438202 5.3458757400512695 4.390452861785889 4.842827796936035 3.763714075088501 8.82164192199707
HBIN007790	2.650904655456543 2.8705079555511475 6.630204677581787 8.773804664611816 0.0 18.40682601928711 13.235892295837402 0.0 17.260190963745117 7.003097057342529 9.478958129882812 10.978336334228516 7.390231609344482 12.04509162902832 4.485722064971924 9.324715614318848
HBIN009554	13.87428092956543 10.483772277832031 3.6887290477752686 4.297957420349121 0.0 10.473776817321777 7.315492153167725 0.0 3.3573825359344482 2.4362456798553467 5.253408908843994 6.491048812866211 10.92650318145752 4.7969489097595215 14.63812255859375 11.233458518981934
HBIN010406	6.351388931274414 24.056163787841797 19.579669952392578 12.527533531188965 0.0 13.297029495239258 8.545330047607422 0.0 3.832592725753784 13.571187973022461 2.6790812015533447 9.535905838012695 22.070148468017578 3.8358030319213867 24.86590576171875 11.197205543518066
HBIN012693	7.7826337814331055 16.83763885498047 22.889284133911133 14.431350708007812 0.0 10.699995994567871 16.975168228149414 0.0 3.0458295345306396 13.13892650604248 8.128345489501953 16.769689559936523 18.01625633239746 13.962160110473633 10.993350982666016 10.371767044067383
