HBTAR000790	-0.74999076 0.20467548 0.0049305186 0.3420504 0.03296095 -0.6556461 -0.009940001 -0.01388568 -0.015101049 0.3810384 0.21805744 0.23534028 0.6892361 -0.12234418 -0.724164 0.19966654
HBTAR000804	0.21722099 0.10692494 -0.26463333 -0.5590882 0.4767558 0.4013892 0.4023892 -0.08231007 -0.052246846 -0.12906866 0.058892485 -0.3537525 0.0219779 0.009063982 0.08431465 0.11272801
HBTAR000847	-0.06604078 0.9081349 0.19838612 -0.08294702 -0.7727375 -1.3638872 0.07666298 -0.19714601 0.3980134 -0.45283774 0.5903781 0.34709525 -0.87665534 -0.18611133 0.10617392 0.39817017
HBTAR000853	-0.86750865 -0.2924486 1.3367331 -0.9389955 -0.052439213 -0.16713615 0.1762202 0.14033048 0.30401897 0.40132332 0.4310456 0.14704017 0.23781824 0.058172155 0.21354932 -0.011816591
HBTAR000854	-1.2076374 -0.4628196 -0.15547721 0.35136616 0.16744943 0.22436342 -0.1708378 -0.18454733 -0.05749297 0.016158802 -0.18846114 -0.31438807 0.09749961 -0.030170642 -0.095086575 -0.18604694
HBTAR000862	0.078428805 0.43418574 -0.34287822 0.39494354 0.50278455 -0.00045433088 0.23315163 -0.25912672 -0.24003734 0.026162049 -0.009926442 -0.2090665 -0.20735905 0.1447329 -0.04149399 -0.77517563
HBTAR000974	1.3411288 0.4638985 -0.9590792 -0.06033929 -0.029924568 0.15186326 0.14393002 -0.036738187 0.009861785 -0.09184334 -0.067907475 0.2968488 0.2452715 0.5490951 -0.24532826 0.3617586
HBTAR000997	-1.054309 -0.5468097 0.3686267 0.25342685 0.35901248 0.365293 -0.048069753 -0.25020972 -0.027719649 -0.089917764 -0.15173708 -0.084900185 -0.10169458 0.1829522 -0.06285525 0.037583042
HBTAR001105	1.8363732 -0.9381763 -0.14774384 0.14023139 -0.7560489 -0.17675115 -0.13186815 0.02450009 -0.28405058 -0.018724151 0.05088478 -0.075859696 -0.11439006 -0.14050227 -0.03525936 -0.054962184
HBTAR001106	1.588761 -0.8515345 -0.21804059 0.17415947 -0.6618653 -0.21074414 -0.12919107 -0.045522943 -0.2350346 0.22644973 -0.07116593 -0.12818561 -0.15674159 0.041190926 0.045915924 0.102994144
HBTAR001107	1.9878049 -1.0439719 0.17256096 -0.08725189 -0.5081794 -0.11977265 -0.08797988 0.061764978 -0.17306404 0.0062590544 0.0023267488 -0.079200506 -0.16868858 -0.05252855 -0.1228214 -0.0037387288
HBTAR001108	2.1105466 -0.726952 0.87616473 -1.0484335 0.15440398 -0.6070311 -0.23298728 0.32144207 -0.09198164 0.11293311 -0.22096623 -0.3217292 0.0442885 -0.04658996 -0.1701536 0.00809086
HBTAR001134	-0.049006216 0.2721688 0.9517413 -0.9188658 0.06821902 0.118207686 0.078820005 -0.21316753 -0.34119794 -0.18602309 -0.019534282 0.08682686 0.18138199 -0.12101659 -0.060844004 -0.22947708
HBTAR001164	1.9152268 -1.0999289 0.15820213 0.077999935 -0.3890596 0.07693522 0.0398069 0.19344386 -0.3487563 -0.08397536 -0.03801836 -0.105398536 -0.020378822 0.084485844 0.032836113 -0.037283942
